"workload","scenario","seconds","Min","First.Quartile","Median","Third.Quartile","Maximum"
"2400","benchmark",120,1745.54427638593,1745.54427638593,1998.45786050631,2155.02041244907,2425.08025210084
"2400","benchmark",180,1498.96972239266,2194.88228144165,2507.78349626789,2715.45229941854,2962.79366602687
"2400","benchmark",240,2038.20698091665,2718.16416949022,3112.33118406696,3372.45104200586,3548.61784321773
"2400","benchmark",300,2592.80458074596,3251.38414676427,3714.98168317924,4020.53484619138,4216.55019567022
"2400","benchmark",360,3174.9303515601,3795.27886310163,4340.30177434279,4693.77223843354,4935.8174817763
"2400","benchmark",420,3654.89925997947,4273.46331895135,4813.83352971675,5266.13249219677,5484.85637892214
"2400","benchmark",480,4016.96397165543,4584.17205300104,5145.4609663808,5693.55961288348,5943.921257813
"2400","benchmark",540,4320.6934400416,4820.80767205433,5400.63202792868,6018.54410578064,6274.02992772412
"2400","benchmark",600,4542.21633067262,5025.36746120698,5596.86947121598,6276.02733702808,6466.83280115202
"2400","all-in-one",0,0,0,0,0,0
"2400","all-in-one",60,903.183670434265,903.183670434265,940.019055027567,951.389153846154,983.616940188224
"2400","all-in-one",120,1275.72500178771,1275.72500178771,1330.53925372421,1384.11542532593,1469.1731292706
"2400","all-in-one",180,1824.8776432583,1824.8776432583,1915.97692915654,1961.21277475586,2098.12696171024
"2400","all-in-one",240,2261.74101344787,2261.74101344787,2362.00640121223,2419.87104275133,2654.62931618562
"2400","all-in-one",300,2726.69722226624,2726.69722226624,2804.09967106619,2950.98777227226,3208.85270258311
"2400","all-in-one",360,2664.20312101152,3161.19214569922,3244.32906997403,3510.58041134785,3809.49260196952
"2400","all-in-one",420,3084.85641589256,3445.05277970115,3653.26041958417,4035.62325402305,4303.46310408922
"2400","all-in-one",480,3416.62615156018,3745.06362383092,3982.02491889507,4356.13892981011,4737.26006803328
"2400","all-in-one",540,3680.40472267985,4006.53119218728,4239.69527674778,4610.7593673187,5084.76467166937
"2400","all-in-one",600,3871.745688098,4212.9413094383,4446.857630943,4826.34720730023,5340.26930176607
"2400","by-stack",0,0,0,0,0,0
"2400","by-stack",60,798.747631298237,804.804903631834,830.5510462385,914.541023378915,940.166260472201
"2400","by-stack",120,1273.0622130834,1330.11363579175,1363.44853964805,1593.81012084592,1609.82490591235
"2400","by-stack",180,1821.18326579189,1872.95394767415,1918.81850823868,2100.22493802222,2170.10629094957
"2400","by-stack",240,2280.70747591072,2345.48375012323,2440.74252201041,2755.0946678415,2801.71605657679
"2400","by-stack",300,2779.4218841131,2840.61422152423,2919.01138592957,3335.98637982381,3386.68998559002
"2400","by-stack",360,3314.65694994113,3384.32286021474,3458.52729054463,3955.5050955525,4041.90948823903
"2400","by-stack",420,3740.08061588113,3832.30902231608,3914.57233628891,4480.07833084948,4604.62661233494
"2400","by-stack",480,4061.36020125435,4180.64430948272,4248.17220347535,4834.44307520862,5053.93607449115
"2400","by-stack",540,4313.38269841118,4445.07359230133,4517.05221235481,5115.40237927815,5396.6845340635
"2400","by-stack",600,4514.42140319139,4658.65277090438,4723.41123605053,5360.08934230451,5646.79699355135
"2400","by-dependencies",0,0,0,0,0,0
"2400","by-dependencies",60,873.487164819449,873.487164819449,944.346060277132,1008.54837667582,1065.3889084507
"2400","by-dependencies",120,1486.88593069923,1486.88593069923,1576.27620742719,1738.35754625122,1777.67903930131
"2400","by-dependencies",180,2014.1110192791,2014.1110192791,2120.94646878043,2321.22515169726,2373.00318604512
"2400","by-dependencies",240,2004.24837068455,2542.39311284558,2682.10838599224,2935.17711771177,2986.3896698829
"2400","by-dependencies",300,2533.59969800217,3055.01780833341,3213.09480819336,3507.73882924197,3598.10940046694
"2400","by-dependencies",360,3091.22962423163,3583.11101383833,3783.79167953383,4106.21360213576,4202.91596630971
"2400","by-dependencies",420,3648.42965471367,4004.45668687028,4254.95729837317,4588.84892113603,4702.43848523988
"2400","by-dependencies",480,4071.07668002804,4321.47412254269,4593.84958654941,4955.39785301841,5081.39498690051
"2400","by-dependencies",540,4466.45125916129,4588.50863474443,4870.67849351361,5243.45753906594,5368.17554689517
"2400","by-dependencies",600,4763.12762380652,4799.39015603477,5068.72814457878,5458.31850906144,5588.10872655989
"4500","benchmark",0,0,0,0,0,0
"4500","benchmark",60,1694.40372719442,2021.67989864865,2191.21388642521,2509.2248004911,2697.07876756478
"4500","benchmark",120,2998.17400922824,3158.28332126978,3321.33634776884,3755.39670474156,3939.09146769663
"4500","benchmark",180,3979.86443256661,3993.06529879856,4103.38971707283,4521.56367908388,4927.51483660949
"4500","benchmark",240,4866.07927283138,4925.84915753265,5109.59309988448,5442.10488127701,5980.56379755164
"4500","benchmark",300,5755.51331195032,6332.37924622756,6593.79624625789,6747.1085839354,6747.1085839354
"4500","benchmark",360,8434.88080920388,8485.73700679086,9285.26350017715,9763.08079630803,9987.38588756979
"4500","benchmark",420,8614.15799849418,8981.02397968434,9967.84425867457,10223.2370445092,10522.6892585504
"4500","benchmark",480,9315.50684668076,10223.6581031142,11133.9691247034,12212.6721424144,13003.6975065014
"4500","benchmark",540,11980.1803005954,12018.9853469803,13151.2557088957,14057.5183469368,16001.7184592265
"4500","benchmark",600,11976.5674054292,12539.7444581303,13922.1658210238,15755.5580213389,16937.0584140779
"4500","all-in-one",0,0,0,0,0,0
"4500","all-in-one",60,1649.65631961978,1675.5729435758,1683.90077417861,1712.39883466861,1712.39883466861
"4500","all-in-one",120,2436.13690255192,2459.18617975289,2481.11566198378,2652.73961438534,2878.2145403349
"4500","all-in-one",180,3203.21497535404,3217.53381800751,3244.98532161917,3378.2698870225,3378.2698870225
"4500","all-in-one",240,4053.8064107437,4096.8118423046,4152.70394123874,4288.3240330206,4530.96333077676
"4500","all-in-one",300,5185.27492903414,5215.71736856592,5314.36596830295,5458.43645186817,5458.43645186817
"4500","all-in-one",360,6392.67648130437,6406.53254839201,6489.13968423104,6602.32744813522,6602.32744813522
"4500","all-in-one",420,7313.19110412501,7325.49648736569,7395.54128773195,7491.00398315388,7491.00398315388
"4500","all-in-one",480,8010.07813586153,8076.10094519502,8130.67565052746,8169.43136029893,8169.43136029893
"4500","all-in-one",540,8657.73801738075,8726.43484567185,8753.4827146249,8806.93541092465,8806.93541092465
"4500","all-in-one",600,9136.98709633702,9136.98709633702,9218.42596398763,9274.07301218305,9274.07301218305
"4500","by-stack",0,0,0,0,0,0
"4500","by-stack",60,1395.63893044129,1504.55323102333,1515.36236689738,1592.76045392022,1592.76045392022
"4500","by-stack",120,2425.7747441153,2460.1875049657,2518.0129685818,2711.727336143,2932.35952585795
"4500","by-stack",180,3255.01434205809,3364.10948319117,3423.16168666773,3604.2478493751,3813.04832279088
"4500","by-stack",240,4205.14947194439,4317.066427739,4391.36861155064,4614.05864367971,4816.49484856183
"4500","by-stack",300,5564.91850928681,5782.16000906731,5946.00600178088,6403.50034026933,6457.28765738645
"4500","by-stack",360,7036.9248968004,7281.41434058049,7614.33622723526,8278.93456710356,8512.00296538198
"4500","by-stack",420,7244.66368545363,7942.83378946277,8360.15656838002,8510.87528623877,8946.39526261421
"4500","by-stack",480,8225.64960024412,8804.18170176635,8959.62764682098,9263.21881274161,9263.21881274161
"4500","by-stack",540,8455.48877708749,10126.8136579796,10296.5103777034,11463.2812524957,13026.3127955523
"4500","by-stack",600,10238.4080056106,10285.4305505114,11467.7573324058,11962.3363517297,11962.3363517297
"4500","by-dependencies",0,0,0,0,0,0
"4500","by-dependencies",60,1637.92093198046,1653.67376802238,1694.62712092351,1720.73248598131,1742.09878419453
"4500","by-dependencies",120,2727.17899611592,2745.85691890262,2834.16264354137,2851.75562051059,2866.01970397493
"4500","by-dependencies",180,3623.04613178956,3672.29514220622,3747.82320934913,3754.39960848533,3760.3487348321
"4500","by-dependencies",240,4566.61445863528,4603.0789317827,4689.89813073172,4742.19694741224,4770.1437275339
"4500","by-dependencies",300,6183.59398899911,6183.59398899911,6196.95181772432,6199.46487496221,6199.46487496221
"4500","by-dependencies",360,8060.06635475055,8060.06635475055,8245.51740120072,8421.91574847099,8525.05536032215
"4500","by-dependencies",420,7857.96896331819,8156.98212970431,8363.29362312154,8470.22546290789,8470.22546290789
"4500","by-dependencies",480,8889.30476121612,9309.11631094445,10022.7015711633,10509.5111485411,11169.441342025
"4500","by-dependencies",540,11295.6002664983,11608.5144959865,12142.5548083695,12321.0235970353,12761.3913860054
"4500","by-dependencies",600,10902.7158411292,11621.1859345039,13430.5727956791,13853.5566983765,14375.3222133958
